video_id,video_url,video_title,channel_title,channel_id
Rj2QkLaaj2E,https://www.youtube.com/watch?v=Rj2QkLaaj2E,Twinkle Twinkle Little Star and Many More Videos | Popular Nursery Rhymes Collection by ChuChu TV,ChuChu TV Nursery Rhymes & Kids Songs,UCBnZ16ahKA2DZ_T5W0FPUXg
bSfpSOBD30U,https://www.youtube.com/watch?v=bSfpSOBD30U,"G-Eazy x Bebe Rexha - Me, Myself & I",GEazyMusicVEVO,UCjjC1Jk_1o1VWpLalgo21XQ
o_1aF54DO60,https://www.youtube.com/watch?v=o_1aF54DO60,Lana Del Rey - Young and Beautiful,LanaDelReyVEVO,UC3N5y6UWKJaKqoU2b_0MfTQ
SkTt9k4Y-a8,https://www.youtube.com/watch?v=SkTt9k4Y-a8,LMFAO - Sorry For Party Rocking,LMFAOVEVO,UCk78ZcA6kflEvBR0UrGDH0Q
3OnnDqH6Wj8,https://www.youtube.com/watch?v=3OnnDqH6Wj8,Flo Rida - Good Feeling [Official Video],Flo Rida,UCBRFlde39a2U4nAkmGqJwAQ
eM213aMKTHg,https://www.youtube.com/watch?v=eM213aMKTHg,Lady Antebellum - Need You Now,LadyAVEVO,UClcR5Ho9kfnj40zaN1enC-Q
SB8-YY2DyHI,https://www.youtube.com/watch?v=SB8-YY2DyHI,Plan B - Mi Vecinita,planbVEVO,UCejLTr26aV1sOcLWEUvggxA
BGpzGu9Yp6Y,https://www.youtube.com/watch?v=BGpzGu9Yp6Y,"Skrillex & Damian ""Jr. Gong"" Marley - Make It Bun Dem [OFFICIAL VIDEO]",Skrillex,UC_TVqp_SyG6j5hG-xVRy95A
nCD2hj6zJEc,https://www.youtube.com/watch?v=nCD2hj6zJEc,"Dheere Dheere Se Meri Zindagi Video Song (OFFICIAL) Hrithik Roshan, Sonam Kapoor | Yo Yo Honey Singh",T-Series,UCq-Fj5jknLsUf-MWSy4_brA
b8I-7Wk_Vbc,https://www.youtube.com/watch?v=b8I-7Wk_Vbc,"Enrique Iglesias - Bailando ft. Sean Paul, Descemer Bueno, Gente De Zona",EnriqueIglesiasVEVO,UCVttQE6tS_agDSAU61Q65aA
nGt_JGHYEO4,https://www.youtube.com/watch?v=nGt_JGHYEO4,"Rich Gang - Lifestyle ft. Young Thug, Rich Homie Quan",RichGangVEVO,UC_NhWouoggS6q-nJYq7TxFw
pUjE9H8QlA4,https://www.youtube.com/watch?v=pUjE9H8QlA4,Mr. Probz - Waves (Robin Schulz Remix Radio Edit),mrprobzVEVO,UCvrq6mvHuVsxwjs2Dicg9rA
p-Z3YrHJ1sU,https://www.youtube.com/watch?v=p-Z3YrHJ1sU,Edward Maya & Vika Jigulina - Stereo Love (Official Music Video),Spinnin' Records,UCpDJl2EmP7Oh90Vylx0dZtA
_kqQDCxRCzM,https://www.youtube.com/watch?v=_kqQDCxRCzM,One Direction - You & I,OneDirectionVEVO,UCbW18JZRgko_mOGm5er8Yzg
JWA5hJl4Dv0,https://www.youtube.com/watch?v=JWA5hJl4Dv0,Akon - Don't Matter (Official Music Video),AkonVEVO,UCX2v47KsDKqajrEYFV7GbBg
xftFxCYQTdk,https://www.youtube.com/watch?v=xftFxCYQTdk,Camila - Mientes (Video),camilaVEVO,UC9HH6MEs1k3iuzx61GiUqcg
mI0FKAIlSeU,https://www.youtube.com/watch?v=mI0FKAIlSeU,Many Play Doh Eggs Surprise Disney Princess Hello Kitty Cars 2 unboxing,ImperiaToys,UCwz6oWkwVQng955vNgM5nNg
svVSim1xils,https://www.youtube.com/watch?v=svVSim1xils,Johny Johny Yes Papa Nursery Rhyme - Kids' Songs - 3D Animation English Rhymes For Children,CVS 3D Rhymes & Kids Songs,UCsPF3cApzCohxPp5oKdoWSQ
k4YRWT_Aldo,https://www.youtube.com/watch?v=k4YRWT_Aldo,Beyoncé - 7/11,Beyoncé,UCuHzBCaKmtaLcRAOoazhCPA
DeumyOzKqgI,https://www.youtube.com/watch?v=DeumyOzKqgI,Adele - Skyfall (Official Lyric Video),AdeleVEVO,UComP_epzeKzvBX156r6pm1Q
Bag1gUxuU0g,https://www.youtube.com/watch?v=Bag1gUxuU0g,Lana Del Rey - Born To Die,LanaDelReyVEVO,UC3N5y6UWKJaKqoU2b_0MfTQ
cE3LzPQgQmk,https://www.youtube.com/watch?v=cE3LzPQgQmk,ABC Train | ABC Song | Alphabet Adventure from Bob The Train | Kids Tv Nursery Rhymes,Kids TV - Nursery Rhymes And Baby Songs,UC7Pq3Ko42YpkCB_Q4E981jw
VTzD0jNdrmo,https://www.youtube.com/watch?v=VTzD0jNdrmo,Rkm & Ken-Y ❌ Natti Natasha - Tonta [Official Video],Pina Records,UCmKSr4RkQLqPPxSh2Y2xEdQ
AWpsOqh8q0M,https://www.youtube.com/watch?v=AWpsOqh8q0M,Beyoncé - If I Were A Boy,BeyoncéVEVO,UC9zX2xZIJ4cnwRsgBpHGvMg
ysSxxIqKNN0,https://www.youtube.com/watch?v=ysSxxIqKNN0,New Divide [Official Music Video] - Linkin Park,Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q
xd12hR68sWM,https://www.youtube.com/watch?v=xd12hR68sWM,Nuki Nuki (The Nuki Song) Full Version - Gummibär the Gummy Bear,The Official Gummibär Channel,UCyKa1YNZLio6XfjMR7fw45Q
cNw8A5pwbVI,https://www.youtube.com/watch?v=cNw8A5pwbVI,"Pia Mia - Do It Again ft. Chris Brown, Tyga (Official Music Video)",PrincessPiaMiaVEVO,UCnFngWHLtr4phM30rhNqFEw
qDc_5zpBj7s,https://www.youtube.com/watch?v=qDc_5zpBj7s,Meghan Trainor - Lips Are Movin (Official Music Video),MeghanTrainorVEVO,UCf3cbfAXgPFL6OywH7JwOzA
rMltoD1jCGI,https://www.youtube.com/watch?v=rMltoD1jCGI,Maître Gims - Bella (Clip officiel),MaitreGimsVEVO,UCv-gHNur7UnJ4Gp0bYDp37w
3x2ABSAMVno,https://www.youtube.com/watch?v=3x2ABSAMVno,David Guetta - Shot Me Down ft. Skylar Grey (Lyric Video),David Guetta,UC1l7wYrva1qCH-wgqcHaaRg
AhQcNVyndSM,https://www.youtube.com/watch?v=AhQcNVyndSM,Brytiago x Darell - Asesina (Video Oficial),BrytiagoTV,UCuVvjHUPjVsJraijv120D_A
bjgFH01k0gU,https://www.youtube.com/watch?v=bjgFH01k0gU,Jennifer Lopez - Dance Again (Official Video) ft. Pitbull,JenniferLopezVEVO,UCx1f1u4XlFFr0YgqF3wB4lQ
8rI1e3WYnbg,https://www.youtube.com/watch?v=8rI1e3WYnbg,Banda Tierra Sagrada - La buena y la mala (el dilema) VIDEO OFICIAL,RemexMusic,UChX2haJZZJOtIIrdqLPvQWA
2IH8tNQAzSs,https://www.youtube.com/watch?v=2IH8tNQAzSs,Lil Wayne - Lollipop (Official Music Video) ft. Static,LilWayneVEVO,UCEOhcOACopL42xyOBIv1ekg
o1tj2zJ2Wvg,https://www.youtube.com/watch?v=o1tj2zJ2Wvg,Guns N' Roses - Welcome To The Jungle,GunsNRosesVEVO,UCJN4c_lZorb_0eyIP_tSS3A
MNmc_XJp5rI,https://www.youtube.com/watch?v=MNmc_XJp5rI,Farruko - Passion Whine ft. Sean Paul (Official Video),FARRUKOVEVO,UC46TVKqBkiTT85ddkJDdK3w
8aRor905cCw,https://www.youtube.com/watch?v=8aRor905cCw,Travie McCoy: Billionaire ft. Bruno Mars [OFFICIAL VIDEO],Fueled By Ramen,UClVrJwcIy7saPcGc1nct80A
cDMhlvbOFaM,https://www.youtube.com/watch?v=cDMhlvbOFaM,50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg,50CentVEVO,UC0sL86jDLgs2fGRD-XBnPQA
Z81hsLIY1sQ,https://www.youtube.com/watch?v=Z81hsLIY1sQ,Alejandro Fernández - Hoy Tengo Ganas De Ti ft. Christina Aguilera,AFernandezVEVO,UCIYJxVaMrBhTDiM5CWHCzIQ
X_DeGCloQWg,https://www.youtube.com/watch?v=X_DeGCloQWg,Hala Al Turk - Happy Happy  #حلا_الترك - هابي هابي,Platinum Records,UCaTEzQ2l5uvEIVg5diys6dw
sAw8aiU5Ris,https://www.youtube.com/watch?v=sAw8aiU5Ris,DEL NEGOCIANTE - Los Plebes del Rancho de Ariel Camacho (Video Oficial) | DEL Records,DEL Records,UChYwYTzrhfxPfJPFWRlYwUg
VBmMU_iwe6U,https://www.youtube.com/watch?v=VBmMU_iwe6U,Beyoncé - Run the World (Girls) (Official Video),BeyoncéVEVO,UC9zX2xZIJ4cnwRsgBpHGvMg
yTCDVfMz15M,https://www.youtube.com/watch?v=yTCDVfMz15M,P!nk - Try (Official Video),PinkVEVO,UCXJDX1KK6t121Z9FLhu5o2A
SbUBMklQSVU,https://www.youtube.com/watch?v=SbUBMklQSVU,Sean Paul - She Doesn't Mind (Official Video),Atlantic Records,UCe4LM_eKc9ywRmVuBm5pjQg
omzk3klIy0E,https://www.youtube.com/watch?v=omzk3klIy0E,Major Lazer - Sua Cara (Feat. Anitta & Pabllo Vittar) (Official Music Video),Major Lazer Official,UCMJ5Qf3sOvQpcYiai1Noa3Q
ScNNfyq3d_w,https://www.youtube.com/watch?v=ScNNfyq3d_w,CASTLE OF GLASS [Official Music Video] - Linkin Park,Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q
os00JDq_rKk,https://www.youtube.com/watch?v=os00JDq_rKk,Маша и Медведь - Двое на одного 👧 (Серия 36),Маша и Медведь,UCRv76wLBC73jiP7LX4C3l8Q
sENM2wA_FTg,https://www.youtube.com/watch?v=sENM2wA_FTg,Imagine Dragons - It's Time (Official Music Video),ImagineDragonsVEVO,UCpx_k19S2vUutWUUM9qmXEg
8UFIYGkROII,https://www.youtube.com/watch?v=8UFIYGkROII,Soulja Boy Tell'em - Crank That (Soulja Boy) (Official Music Video),SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw
iAP9AF6DCu4,https://www.youtube.com/watch?v=iAP9AF6DCu4,The Calling - Wherever You Will Go (First Video- in Tijuana),TheCallingVEVO,UCdoVkh0dfHsIjiKJpU7Iy6w
mk48xRzuNvA,https://www.youtube.com/watch?v=mk48xRzuNvA,The Script - Hall of Fame (Official Video) ft. will.i.am,TheScriptVEVO,UCafVZzwtU8XUWbXGs4LYtdg
jk4HYngf65w,https://www.youtube.com/watch?v=jk4HYngf65w,Romeo Santos - Cancioncitas de Amor (Audio),RomeoSantosVEVO,UCNnwYefwrkVBAbMUzLpxbEQ
8gyLR4NfMiI,https://www.youtube.com/watch?v=8gyLR4NfMiI,"Chris Brown - Look at Me Now (Official Video) ft. Lil Wayne, Busta Rhymes",ChrisBrownVEVO,UCm1dsgJNnhaLkY3uAdqN4mA
E5ONTXHS2mM,https://www.youtube.com/watch?v=E5ONTXHS2mM,Desiigner - Panda (Official Music Video),DesiignerVEVO,UCuoH9aFpJT0HltXb0XrKRNQ
SBjQ9tuuTJQ,https://www.youtube.com/watch?v=SBjQ9tuuTJQ,Foo Fighters - The Pretender,foofightersVEVO,UCGRjJrpD2bmk9Ilq6nq80qg
GcGPedcPsOs,https://www.youtube.com/watch?v=GcGPedcPsOs,Emrah Karaduman - Cevapsız Çınlama ft. Aleyna Tilki,netd müzik,UCR5wZcXtOUka8jTA57flzMg
YxIiPLVR6NA,https://www.youtube.com/watch?v=YxIiPLVR6NA,Avicii - Hey Brother (Lyric),AviciiOfficialVEVO,UC1SqP7_RfOC9Jf9L_GRHANg
QvypZSdjO8M,https://www.youtube.com/watch?v=QvypZSdjO8M,Plan B - Fanatica Sensual Official Video,planbVEVO,UCejLTr26aV1sOcLWEUvggxA
qn3ITODjLiw,https://www.youtube.com/watch?v=qn3ITODjLiw,حلا الترك و مشاعل بنيتي الحبوبة | Hala Alturk & Mashael - Bnayty ElHabooba,Platinum Records,UCaTEzQ2l5uvEIVg5diys6dw
0EWbonj7f18,https://www.youtube.com/watch?v=0EWbonj7f18,DVBBS & Borgeous - TSUNAMI (Original Mix),Spinnin' Records,UCpDJl2EmP7Oh90Vylx0dZtA
1cQh1ccqu8M,https://www.youtube.com/watch?v=1cQh1ccqu8M,Nickelback - How You Remind Me,Nickelback,UCz8FPpkJMwayyReSDLTX8IQ
YR5ApYxkU-U,https://www.youtube.com/watch?v=YR5ApYxkU-U,Pink Floyd - Another Brick In The Wall (HQ),mongchilde,UCPgX7-dKoY6nJCWqbHzAYnw
6YNZlXfW6Ho,https://www.youtube.com/watch?v=6YNZlXfW6Ho,Ella Mai - Boo'd Up,EllaMaiVEVO,UCdVlI3zsHhvKKH4OEQVHyHA
PVzljDmoPVs,https://www.youtube.com/watch?v=PVzljDmoPVs,David Guetta - She Wolf (Falling To Pieces) ft. Sia (Official Video),David Guetta,UC1l7wYrva1qCH-wgqcHaaRg
X8sSXU-J8fI,https://www.youtube.com/watch?v=X8sSXU-J8fI,Ozuna - La Modelo Ft Cardi B (Video Oficial),Ozuna,UCjIA3wwhi0QjSOXAZwOXbPA
QrOe2h9RtWI,https://www.youtube.com/watch?v=QrOe2h9RtWI,"Beyoncé, Shakira - Beautiful Liar",BeyoncéVEVO,UC9zX2xZIJ4cnwRsgBpHGvMg
gGdGFtwCNBE,https://www.youtube.com/watch?v=gGdGFtwCNBE,The Killers - Mr. Brightside (Official Music Video),TheKillersVEVO,UCjB3CzA-MwHrDzuXGweNiMg
